geography_code,Subgroup,Group,Supergroup
E01006079,5b2,5b,5
E01006080,5a3,5a,5
E01006081,5a2,5a,5
E01006082,5a2,5a,5
E01006083,5a2,5a,5
E01006084,5a3,5a,5
E01006085,5a2,5a,5
E01006086,5a2,5a,5
E01006087,5b2,5b,5
E01006088,5a3,5a,5
E01006089,6c1,6c,6
E01006090,5a1,5a,5
E01006091,5a3,5a,5
E01006092,6a2,6a,6
E01006093,5b1,5b,5
E01006094,5b2,5b,5
E01006095,5b2,5b,5
E01006096,5b2,5b,5
E01006097,5a2,5a,5
E01006098,5a2,5a,5
E01006099,5a1,5a,5
E01006100,5b2,5b,5
E01006101,5b2,5b,5
E01006102,5b2,5b,5
E01006103,5b2,5b,5
E01006104,2a1,2a,2
E01006105,6a1,6a,6
E01006106,6a2,6a,6
E01006107,7a2,7a,7
E01006108,6a3,6a,6
E01006109,4a1,4a,4
E01006110,4c1,4c,4
E01006111,4a3,4a,4
E01006112,4a3,4a,4
E01006113,5b2,5b,5
E01006114,4b4,4b,4
E01006115,4b4,4b,4
E01006116,1b1,1b,1
E01006117,1b1,1b,1
E01006118,7a2,7a,7
E01006119,5a1,5a,5
E01006120,1b1,1b,1
E01006121,6b2,6b,6
E01006122,1b1,1b,1
E01006123,5a2,5a,5
E01006124,1c1,1c,1
E01006125,1b1,1b,1
E01006126,7a2,7a,7
E01006127,1b1,1b,1
E01006128,2a1,2a,2
E01006129,2b2,2b,2
E01006130,1b1,1b,1
E01006131,1b1,1b,1
E01006132,1b1,1b,1
E01006133,1b1,1b,1
E01006134,5a2,5a,5
E01006135,5a2,5a,5
E01006136,5b2,5b,5
E01006137,5b2,5b,5
E01006138,5b2,5b,5
E01006139,5b1,5b,5
E01006140,5b1,5b,5
E01006141,4b3,4b,4
E01006142,6c2,6c,6
E01006143,5b2,5b,5
E01006144,6a3,6a,6
E01006145,4b4,4b,4
E01006146,5b2,5b,5
E01006147,5b1,5b,5
E01006148,5a1,5a,5
E01006149,2c2,2c,2
E01006150,3c2,3c,3
E01006151,5b2,5b,5
E01006152,5b2,5b,5
E01006153,5b2,5b,5
E01006154,5a3,5a,5
E01006155,5a1,5a,5
E01006156,5a1,5a,5
E01006157,5b2,5b,5
E01006158,6a1,6a,6
E01006159,6a1,6a,6
E01006160,4b2,4b,4
E01006161,5a1,5a,5
E01006162,5a3,5a,5
E01006163,6c1,6c,6
E01006164,5a1,5a,5
E01006165,6c2,6c,6
E01006166,5b1,5b,5
E01006167,6a3,6a,6
E01006168,6a3,6a,6
E01006169,2b2,2b,2
E01006170,2b2,2b,2
E01006171,6a3,6a,6
E01006172,1c1,1c,1
E01006173,5b2,5b,5
E01006174,5a3,5a,5
E01006175,6a3,6a,6
E01006176,6c2,6c,6
E01006177,6a1,6a,6
E01006178,5a3,5a,5
E01006179,5a1,5a,5
E01006180,6c1,6c,6
E01006181,4b4,4b,4
E01006182,5b2,5b,5
E01006183,5b2,5b,5
E01006184,6a2,6a,6
E01006186,4b3,4b,4
E01006187,6c1,6c,6
E01006188,3b1,3b,3
E01006189,5a1,5a,5
E01006190,5b2,5b,5
E01006191,1b1,1b,1
E01006192,1c1,1c,1
E01006193,1c1,1c,1
E01006194,6c1,6c,6
E01006195,5b2,5b,5
E01006196,5b2,5b,5
E01006197,2c2,2c,2
E01006198,6b1,6b,6
E01006199,6b1,6b,6
E01006200,2c2,2c,2
E01006201,6c1,6c,6
E01006202,6b3,6b,6
E01006203,1b1,1b,1
E01006204,5a1,5a,5
E01006205,5a2,5a,5
E01006206,6a2,6a,6
E01006207,6a3,6a,6
E01006208,5b1,5b,5
E01006209,5b2,5b,5
E01006210,5a1,5a,5
E01006211,6a2,6a,6
E01006212,1b2,1b,1
E01006213,7a2,7a,7
E01006214,2a3,2a,2
E01006215,7a2,7a,7
E01006216,7b1,7b,7
E01006217,7a2,7a,7
E01006218,6a1,6a,6
E01006219,1b1,1b,1
E01006220,7b2,7b,7
E01006221,2a2,2a,2
E01006222,1b2,1b,1
E01006223,2a3,2a,2
E01006224,1c2,1c,1
E01006225,1a2,1a,1
E01006226,1b1,1b,1
E01006227,2a2,2a,2
E01006228,6b2,6b,6
E01006229,1a2,1a,1
E01006230,1c2,1c,1
E01006231,1a1,1a,1
E01006232,1b1,1b,1
E01006233,1c1,1c,1
E01006234,2b1,2b,2
E01006235,7a2,7a,7
E01006236,2a2,2a,2
E01006237,1c2,1c,1
E01006238,7a2,7a,7
E01006239,7b1,7b,7
E01006240,6a3,6a,6
E01006241,5b1,5b,5
E01006242,2a3,2a,2
E01006243,2a3,2a,2
E01006244,8b2,8b,8
E01006245,2a1,2a,2
E01006246,7a2,7a,7
E01006247,1b2,1b,1
E01006248,6a3,6a,6
E01006249,2a2,2a,2
E01006250,1b1,1b,1
E01006251,1a1,1a,1
E01006252,2a3,2a,2
E01006253,7b2,7b,7
E01006254,7b1,7b,7
E01006255,2a3,2a,2
E01006256,6c2,6c,6
E01006257,2a3,2a,2
E01006258,6b2,6b,6
E01006259,2a1,2a,2
E01006260,7b1,7b,7
E01006261,7b2,7b,7
E01006262,7a2,7a,7
E01006263,1b2,1b,1
E01006264,1b2,1b,1
E01006265,7b2,7b,7
E01006266,1b2,1b,1
E01006267,7a2,7a,7
E01006268,2b2,2b,2
E01006269,1b1,1b,1
E01006270,7a2,7a,7
E01006271,2a2,2a,2
E01006272,2a2,2a,2
E01006273,7b2,7b,7
E01006274,7a2,7a,7
E01006275,7b2,7b,7
E01006276,1b1,1b,1
E01006277,2b2,2b,2
E01006278,7a2,7a,7
E01006279,1b1,1b,1
E01006280,7a2,7a,7
E01006281,1b1,1b,1
E01006282,7b1,7b,7
E01006283,6a1,6a,6
E01006284,6a2,6a,6
E01006285,1c2,1c,1
E01006286,1b1,1b,1
E01006287,1b1,1b,1
E01006288,7b1,7b,7
E01006289,6a3,6a,6
E01006290,2a2,2a,2
E01006291,7a2,7a,7
E01006292,2c1,2c,2
E01006293,2a2,2a,2
E01006294,6b2,6b,6
E01006295,7b1,7b,7
E01006296,7b1,7b,7
E01006297,7b1,7b,7
E01006298,6a3,6a,6
E01006299,1b2,1b,1
E01006300,1b2,1b,1
E01006301,1b1,1b,1
E01006302,2a1,2a,2
E01006303,2a2,2a,2
E01006304,2a2,2a,2
E01006305,7b1,7b,7
E01006306,7a2,7a,7
E01006307,7a2,7a,7
E01006308,6b3,6b,6
E01006309,7b1,7b,7
E01006310,7a2,7a,7
E01006311,7b1,7b,7
E01006312,1c2,1c,1
E01006313,7a2,7a,7
E01006314,2a2,2a,2
E01006315,1b1,1b,1
E01006316,2a1,2a,2
E01006317,1b2,1b,1
E01006318,1b2,1b,1
E01006319,1c2,1c,1
E01006320,1b1,1b,1
E01006321,1b1,1b,1
E01006322,6b2,6b,6
E01006323,7b2,7b,7
E01006324,7b2,7b,7
E01006325,2a2,2a,2
E01006326,6b3,6b,6
E01006327,7b1,7b,7
E01006328,4a1,4a,4
E01006329,2a1,2a,2
E01006330,2a2,2a,2
E01006331,1b1,1b,1
E01006332,2c1,2c,2
E01006333,6b3,6b,6
E01006334,6a3,6a,6
E01006335,6b2,6b,6
E01006336,6a3,6a,6
E01006337,2c2,2c,2
E01006338,6b2,6b,6
E01006339,1b2,1b,1
E01006340,7a2,7a,7
E01006341,2b2,2b,2
E01006342,7b2,7b,7
E01006343,1b1,1b,1
E01006344,7b2,7b,7
E01006345,1b1,1b,1
E01006346,2b1,2b,2
E01006347,1b1,1b,1
E01006348,2b2,2b,2
E01006349,2a1,2a,2
E01006350,7a2,7a,7
E01006351,7b1,7b,7
E01006352,7a2,7a,7
E01006353,2a3,2a,2
E01006354,7b1,7b,7
E01006355,2a3,2a,2
E01006356,7b1,7b,7
E01006357,7b1,7b,7
E01006358,7a2,7a,7
E01006359,7b1,7b,7
E01006360,6a3,6a,6
E01006361,6a3,6a,6
E01006362,2a2,2a,2
E01006363,1b2,1b,1
E01006364,7b2,7b,7
E01006365,1c2,1c,1
E01006366,2b2,2b,2
E01006367,1b2,1b,1
E01006368,1c2,1c,1
E01006369,6b2,6b,6
E01006370,3c2,3c,3
E01006371,6b2,6b,6
E01006372,1c1,1c,1
E01006373,1b2,1b,1
E01006374,2c2,2c,2
E01006375,6b1,6b,6
E01006376,7b1,7b,7
E01006377,1c2,1c,1
E01006378,1b1,1b,1
E01006379,1b1,1b,1
E01006380,5b1,5b,5
E01006381,2a1,2a,2
E01006382,1b1,1b,1
E01006383,1b1,1b,1
E01006384,1b1,1b,1
E01006385,1b1,1b,1
E01006386,8a2,8a,8
E01006387,7b1,7b,7
E01006388,7a2,7a,7
E01006389,1b1,1b,1
E01006390,6b1,6b,6
E01006391,1b2,1b,1
E01006392,6a3,6a,6
E01006393,1b1,1b,1
E01006394,1b2,1b,1
E01006395,1c2,1c,1
E01006396,2a1,2a,2
E01006397,7b1,7b,7
E01006398,7b2,7b,7
E01006399,7b1,7b,7
E01006400,1b1,1b,1
E01006401,1b1,1b,1
E01006402,1b2,1b,1
E01006403,1b2,1b,1
E01006404,7a2,7a,7
E01006405,7a2,7a,7
E01006406,1b1,1b,1
E01006407,1b1,1b,1
E01006408,7b1,7b,7
E01006409,1b2,1b,1
E01006410,1c2,1c,1
E01006411,7b1,7b,7
E01006412,7a2,7a,7
E01006413,7a2,7a,7
E01006414,7a2,7a,7
E01006415,7a2,7a,7
E01006416,7a2,7a,7
E01006417,7a2,7a,7
E01006418,7a2,7a,7
E01006419,7b2,7b,7
E01006420,1c2,1c,1
E01006421,1b1,1b,1
E01006422,2c2,2c,2
E01006423,2a3,2a,2
E01006424,1c2,1c,1
E01006425,1c2,1c,1
E01006426,7a2,7a,7
E01006427,1b1,1b,1
E01006428,7a2,7a,7
E01006429,7a2,7a,7
E01006430,7a2,7a,7
E01006431,7a2,7a,7
E01006432,7a2,7a,7
E01006433,1b1,1b,1
E01006434,7a2,7a,7
E01006435,7b1,7b,7
E01006436,7a2,7a,7
E01006437,7a2,7a,7
E01006438,1b2,1b,1
E01006439,7b2,7b,7
E01006440,7b1,7b,7
E01006442,7b1,7b,7
E01006443,7a2,7a,7
E01006444,7b1,7b,7
E01006445,7b1,7b,7
E01006446,7a2,7a,7
E01006447,7b2,7b,7
E01006448,7b1,7b,7
E01006449,7a2,7a,7
E01006450,2a1,2a,2
E01006451,7b1,7b,7
E01006452,7b1,7b,7
E01006453,7b1,7b,7
E01006454,1b1,1b,1
E01006455,7a2,7a,7
E01006456,1c2,1c,1
E01006457,1b2,1b,1
E01006458,2b2,2b,2
E01006459,7b1,7b,7
E01006460,7b1,7b,7
E01006461,7b1,7b,7
E01006462,1b1,1b,1
E01006464,5b1,5b,5
E01006465,1c2,1c,1
E01006466,7a2,7a,7
E01006467,7b1,7b,7
E01006470,7a2,7a,7
E01006471,1b2,1b,1
E01006472,1b1,1b,1
E01006473,1b1,1b,1
E01006474,2c2,2c,2
E01006475,2c1,2c,2
E01006476,1b1,1b,1
E01006477,7a2,7a,7
E01006478,7a2,7a,7
E01006479,7b2,7b,7
E01006480,7a2,7a,7
E01006481,7b2,7b,7
E01006482,7b1,7b,7
E01006483,7b2,7b,7
E01006484,7b1,7b,7
E01006485,2a3,2a,2
E01006486,1b1,1b,1
E01006487,2a3,2a,2
E01006488,1b1,1b,1
E01006489,2a3,2a,2
E01006490,2a1,2a,2
E01006491,2a1,2a,2
E01006492,7b1,7b,7
E01006493,7b1,7b,7
E01006494,7b1,7b,7
E01006495,7b1,7b,7
E01006496,7b2,7b,7
E01006497,7a2,7a,7
E01006498,2b2,2b,2
E01006499,2a3,2a,2
E01006500,7b2,7b,7
E01006501,2a1,2a,2
E01006502,1b1,1b,1
E01006503,1a1,1a,1
E01006504,7b1,7b,7
E01006505,7b2,7b,7
E01006506,7b1,7b,7
E01006507,7a2,7a,7
E01006508,7a2,7a,7
E01006509,7a2,7a,7
E01006510,7b2,7b,7
E01006512,3a1,3a,3
E01006514,3a1,3a,3
E01006518,6a3,6a,6
E01006519,1b1,1b,1
E01006520,3a3,3a,3
E01006521,6c1,6c,6
E01006522,3a3,3a,3
E01006523,6c1,6c,6
E01006524,5a2,5a,5
E01006525,1b1,1b,1
E01006526,2a3,2a,2
E01006527,6c1,6c,6
E01006528,6c1,6c,6
E01006529,6b2,6b,6
E01006530,1b1,1b,1
E01006531,1b2,1b,1
E01006532,5b2,5b,5
E01006533,5b2,5b,5
E01006534,5a2,5a,5
E01006535,7b1,7b,7
E01006536,6b1,6b,6
E01006537,7b2,7b,7
E01006538,2b2,2b,2
E01006539,1c1,1c,1
E01006540,6a3,6a,6
E01006541,6b2,6b,6
E01006542,6b2,6b,6
E01006543,1b2,1b,1
E01006544,7b1,7b,7
E01006545,6b2,6b,6
E01006546,6b2,6b,6
E01006547,6b3,6b,6
E01006548,4a1,4a,4
E01006549,3b1,3b,3
E01006550,6c1,6c,6
E01006551,3b1,3b,3
E01006552,4a2,4a,4
E01006553,6c1,6c,6
E01006554,6c1,6c,6
E01006556,4a1,4a,4
E01006557,6c1,6c,6
E01006558,6a1,6a,6
E01006560,6a3,6a,6
E01006562,6a3,6a,6
E01006563,6a3,6a,6
E01006564,6a2,6a,6
E01006565,7b1,7b,7
E01006566,7b1,7b,7
E01006567,7a2,7a,7
E01006568,7a2,7a,7
E01006569,7b1,7b,7
E01006570,1b1,1b,1
E01006571,7a2,7a,7
E01006572,7b1,7b,7
E01006573,6b2,6b,6
E01006574,7b1,7b,7
E01006575,7b1,7b,7
E01006576,1b1,1b,1
E01006577,2a3,2a,2
E01006578,1b1,1b,1
E01006579,1b1,1b,1
E01006580,1b1,1b,1
E01006581,1b1,1b,1
E01006582,5a2,5a,5
E01006583,1b1,1b,1
E01006584,2a3,2a,2
E01006585,7b1,7b,7
E01006586,6b1,6b,6
E01006587,2a1,2a,2
E01006588,6c1,6c,6
E01006589,1b1,1b,1
E01006590,6c1,6c,6
E01006591,6c1,6c,6
E01006592,5a2,5a,5
E01006593,6c1,6c,6
E01006594,5b2,5b,5
E01006595,6c1,6c,6
E01006596,5a3,5a,5
E01006597,5a2,5a,5
E01006598,7b1,7b,7
E01006599,7b1,7b,7
E01006600,7b1,7b,7
E01006603,7b1,7b,7
E01006604,7b1,7b,7
E01006605,6a3,6a,6
E01006606,7a2,7a,7
E01006607,7b1,7b,7
E01006608,2a3,2a,2
E01006609,6b2,6b,6
E01006610,6b3,6b,6
E01006611,6b3,6b,6
E01006612,7b1,7b,7
E01006613,7b1,7b,7
E01006614,6b2,6b,6
E01006615,7b1,7b,7
E01006616,7b2,7b,7
E01006617,2c2,2c,2
E01006618,7b1,7b,7
E01006619,2c2,2c,2
E01006620,7a2,7a,7
E01006621,5a2,5a,5
E01006622,1b1,1b,1
E01006623,1c2,1c,1
E01006624,2c2,2c,2
E01006625,7b2,7b,7
E01006626,7b1,7b,7
E01006627,7a2,7a,7
E01006628,6c1,6c,6
E01006629,6c2,6c,6
E01006630,6a3,6a,6
E01006632,6a3,6a,6
E01006633,8b1,8b,8
E01006637,6a1,6a,6
E01006638,6a1,6a,6
E01006639,6a1,6a,6
E01006640,2a3,2a,2
E01006641,5b1,5b,5
E01006642,7a2,7a,7
E01006643,7b1,7b,7
E01006644,7a2,7a,7
E01006645,7b1,7b,7
E01006646,4a1,4a,4
E01006647,6a1,6a,6
E01006648,4a1,4a,4
E01006651,1b1,1b,1
E01006652,7a2,7a,7
E01006653,7a2,7a,7
E01006654,1c2,1c,1
E01006655,6a2,6a,6
E01006656,2a3,2a,2
E01006657,7a2,7a,7
E01006658,7b1,7b,7
E01006659,6b3,6b,6
E01006660,7b1,7b,7
E01006661,7b1,7b,7
E01006662,8b2,8b,8
E01006663,2a1,2a,2
E01006664,6a3,6a,6
E01006665,1b1,1b,1
E01006666,1c2,1c,1
E01006667,2a3,2a,2
E01006668,1b1,1b,1
E01006669,6a1,6a,6
E01006670,1c2,1c,1
E01006671,1c2,1c,1
E01006672,7b1,7b,7
E01006673,4a1,4a,4
E01006674,4a1,4a,4
E01006675,3b1,3b,3
E01006676,4a1,4a,4
E01006677,4a1,4a,4
E01006678,6a3,6a,6
E01006679,4a1,4a,4
E01006680,1b2,1b,1
E01006681,5a1,5a,5
E01006682,1b1,1b,1
E01006683,1b1,1b,1
E01006684,2c2,2c,2
E01006685,5b2,5b,5
E01006686,1b1,1b,1
E01006687,5b1,5b,5
E01006688,1b1,1b,1
E01006689,1b1,1b,1
E01006690,4a2,4a,4
E01006691,4a1,4a,4
E01006692,4a2,4a,4
E01006693,6a3,6a,6
E01006694,4a1,4a,4
E01006695,3b1,3b,3
E01006696,4a2,4a,4
E01006697,4a1,4a,4
E01006698,7b1,7b,7
E01006699,6a3,6a,6
E01006700,6a3,6a,6
E01006701,6a3,6a,6
E01006702,6a3,6a,6
E01006703,6a3,6a,6
E01006705,6a3,6a,6
E01006706,7a2,7a,7
E01006707,7b1,7b,7
E01006708,7b1,7b,7
E01006709,7a2,7a,7
E01006710,7b1,7b,7
E01006711,6c2,6c,6
E01006712,6b2,6b,6
E01006713,6c1,6c,6
E01006716,6a1,6a,6
E01006717,2a3,2a,2
E01006718,6b1,6b,6
E01006719,7b1,7b,7
E01006721,4a1,4a,4
E01006722,4b2,4b,4
E01006723,6c1,6c,6
E01006724,6c1,6c,6
E01006725,6a3,6a,6
E01006726,4a1,4a,4
E01006727,6c1,6c,6
E01006728,4a1,4a,4
E01006729,7b1,7b,7
E01006730,7b1,7b,7
E01006731,7b1,7b,7
E01006732,6a1,6a,6
E01006734,6a1,6a,6
E01006735,7b1,7b,7
E01006736,6a1,6a,6
E01006737,7b1,7b,7
E01006738,7a2,7a,7
E01006739,7b1,7b,7
E01006740,6a1,6a,6
E01006741,7b1,7b,7
E01006742,2b2,2b,2
E01006743,7a2,7a,7
E01006744,6b2,6b,6
E01006745,6b3,6b,6
E01006746,6a1,6a,6
E01006747,3a1,3a,3
E01006748,6c1,6c,6
E01006751,4a1,4a,4
E01006753,7b1,7b,7
E01006754,7b1,7b,7
E01006755,6a1,6a,6
E01006756,7b1,7b,7
E01006757,7b1,7b,7
E01006758,7a2,7a,7
E01006759,6c2,6c,6
E01006760,6a3,6a,6
E01006761,6b3,6b,6
E01006762,2a1,2a,2
E01006763,6b2,6b,6
E01006764,6a1,6a,6
E01006765,7b1,7b,7
E01006766,6a3,6a,6
E01006767,6a3,6a,6
E01006768,6b3,6b,6
E01006769,7a2,7a,7
E01006770,7a2,7a,7
E01006771,7a2,7a,7
E01006772,2a2,2a,2
E01006773,7b2,7b,7
E01006774,5b2,5b,5
E01006775,7b1,7b,7
E01006776,7a2,7a,7
E01006778,6b3,6b,6
E01006779,6a3,6a,6
E01006780,2a3,2a,2
E01006781,1b1,1b,1
E01006782,2a3,2a,2
E01006783,7b1,7b,7
E01006784,2a3,2a,2
E01006785,6b2,6b,6
E01006786,5b1,5b,5
E01006787,6a3,6a,6
E01006788,7b1,7b,7
E01006790,6a3,6a,6
E01006791,6b3,6b,6
E01006792,1b1,1b,1
E01006793,8b3,8b,8
E01006794,2c2,2c,2
E01006795,2c2,2c,2
E01006796,5b2,5b,5
E01006797,7a2,7a,7
E01006798,2c2,2c,2
E01006799,6b1,6b,6
E01006800,1b1,1b,1
E01006801,5b2,5b,5
E01006802,2c2,2c,2
E01006803,2a2,2a,2
E01006804,1b1,1b,1
E01006805,7b2,7b,7
E01006806,1a1,1a,1
E01006807,1b2,1b,1
E01006808,1b2,1b,1
E01006809,1b2,1b,1
E01006810,1b2,1b,1
E01006811,1b2,1b,1
E01006812,7b1,7b,7
E01006813,7b1,7b,7
E01006814,1b2,1b,1
E01006815,7b2,7b,7
E01006816,7a2,7a,7
E01006817,7a2,7a,7
E01006818,1b2,1b,1
E01006819,6b2,6b,6
E01006820,7b1,7b,7
E01006821,7a2,7a,7
E01006822,1b2,1b,1
E01006823,1b2,1b,1
E01006824,1b2,1b,1
E01006825,1c1,1c,1
E01006826,7a2,7a,7
E01006827,5b1,5b,5
E01006828,1b2,1b,1
E01006829,1b2,1b,1
E01006830,7a2,7a,7
E01006831,7b2,7b,7
E01006832,2a1,2a,2
E01006833,7a2,7a,7
E01006834,6b3,6b,6
E01006835,2c2,2c,2
E01006836,7b1,7b,7
E01006837,1b1,1b,1
E01006838,2c2,2c,2
E01006839,7a2,7a,7
E01006840,7b1,7b,7
E01006841,1b1,1b,1
E01006842,7b1,7b,7
E01006843,7a2,7a,7
E01006844,6b3,6b,6
E01006845,7b1,7b,7
E01006846,1b2,1b,1
E01006847,7b1,7b,7
E01006848,1b2,1b,1
E01006849,7b1,7b,7
E01006850,7b1,7b,7
E01006851,7b2,7b,7
E01006852,1b1,1b,1
E01006853,1b1,1b,1
E01006854,7b2,7b,7
E01006855,7b1,7b,7
E01006856,2a1,2a,2
E01006857,1a1,1a,1
E01006858,7b1,7b,7
E01006859,2c2,2c,2
E01006860,7a2,7a,7
E01006861,7b1,7b,7
E01006862,2a1,2a,2
E01006863,6b3,6b,6
E01006864,2a2,2a,2
E01006866,7b1,7b,7
E01006867,2a1,2a,2
E01006868,7b1,7b,7
E01006869,7a2,7a,7
E01006870,6b2,6b,6
E01006871,7a2,7a,7
E01006872,6b3,6b,6
E01006873,7a2,7a,7
E01006874,6b3,6b,6
E01006875,7b1,7b,7
E01006876,7b1,7b,7
E01006877,8b1,8b,8
E01006878,7b2,7b,7
E01006879,7b2,7b,7
E01006880,7a2,7a,7
E01006881,7a2,7a,7
E01006882,1b2,1b,1
E01006883,1a1,1a,1
E01006884,1b2,1b,1
E01006885,1a1,1a,1
E01006886,1b2,1b,1
E01006887,2b1,2b,2
E01006888,1b2,1b,1
E01006889,1b1,1b,1
E01006890,7b2,7b,7
E01006891,2b1,2b,2
E01006892,7a2,7a,7
E01006893,2a3,2a,2
E01006894,1b2,1b,1
E01006895,1c1,1c,1
E01006896,1b2,1b,1
E01006897,1b2,1b,1
E01006898,2b1,2b,2
E01006899,7b1,7b,7
E01006901,1b1,1b,1
E01006903,7a2,7a,7
E01006904,7b2,7b,7
E01006905,7b1,7b,7
E01006906,7a2,7a,7
E01006907,7a2,7a,7
E01006908,7a2,7a,7
E01006909,7b1,7b,7
E01006910,7a2,7a,7
E01006911,1b2,1b,1
E01006912,6b1,6b,6
E01006913,7b1,7b,7
E01006914,1b2,1b,1
E01006915,7b2,7b,7
E01006916,2a3,2a,2
E01006917,1b1,1b,1
E01006918,1a1,1a,1
E01006919,7b1,7b,7
E01006920,2c2,2c,2
E01006921,1b2,1b,1
E01006922,1c2,1c,1
E01006923,1b2,1b,1
E01006924,2c2,2c,2
E01006925,6a2,6a,6
E01006926,1c1,1c,1
E01006927,1b2,1b,1
E01006928,1c1,1c,1
E01006929,1b1,1b,1
E01006930,1b1,1b,1
E01006931,1b1,1b,1
E01006932,1b1,1b,1
E01006933,7b1,7b,7
E01006934,2c2,2c,2
E01006935,2c2,2c,2
E01006936,2c2,2c,2
E01006937,1b1,1b,1
E01006938,5a2,5a,5
E01006939,2c2,2c,2
E01006940,1c1,1c,1
E01006941,2a3,2a,2
E01006942,2a3,2a,2
E01006943,1b1,1b,1
E01006944,8b2,8b,8
E01006945,6b1,6b,6
E01006946,1b2,1b,1
E01006947,1b2,1b,1
E01006948,7a2,7a,7
E01006949,1c1,1c,1
E01006950,8b3,8b,8
E01006951,8b2,8b,8
E01006952,7a2,7a,7
E01006953,7a2,7a,7
E01006954,2c2,2c,2
E01006955,2a3,2a,2
E01006956,6b2,6b,6
E01006957,8b2,8b,8
E01006958,6b3,6b,6
E01006959,2c2,2c,2
E01006960,1b1,1b,1
E01006961,6b2,6b,6
E01006962,6c2,6c,6
E01006963,6a3,6a,6
E01006964,6b3,6b,6
E01006965,7b1,7b,7
E01006966,7a2,7a,7
E01006967,8b2,8b,8
E01006969,6b3,6b,6
E01006970,8b3,8b,8
E01006971,2c2,2c,2
E01006972,8b2,8b,8
E01006973,2c1,2c,2
E01006974,1c1,1c,1
E01006976,7a2,7a,7
E01006977,7a2,7a,7
E01006978,2c2,2c,2
E01006979,7a2,7a,7
E01006980,7a2,7a,7
E01006981,7a2,7a,7
E01006982,2a3,2a,2
E01006983,7b2,7b,7
E01006984,6a1,6a,6
E01006985,1c1,1c,1
E01006986,1c1,1c,1
E01006987,1c1,1c,1
E01006988,2c1,2c,2
E01006989,1c1,1c,1
E01006990,1c1,1c,1
E01006991,1c1,1c,1
E01006992,2b2,2b,2
E01006993,1c1,1c,1
E01006994,6b1,6b,6
E01006995,2c1,2c,2
E01006996,6b1,6b,6
E01006997,2c2,2c,2
E01006998,6b2,6b,6
E01006999,2b2,2b,2
E01007000,6a3,6a,6
E01007001,7a2,7a,7
E01007002,6c2,6c,6
E01007003,7b1,7b,7
E01007004,7a2,7a,7
E01007005,7a2,7a,7
E01007006,7a2,7a,7
E01007007,6b3,6b,6
E01007008,6b3,6b,6
E01007009,3a3,3a,3
E01007010,6b3,6b,6
E01007011,8b1,8b,8
E01007012,7a2,7a,7
E01007013,6b3,6b,6
E01007014,1b2,1b,1
E01007016,7a2,7a,7
E01007017,7a2,7a,7
E01007019,7a2,7a,7
E01007020,7a2,7a,7
E01007021,1b1,1b,1
E01007022,7a2,7a,7
E01007023,1b1,1b,1
E01007024,7a2,7a,7
E01007025,1b1,1b,1
E01007026,7a2,7a,7
E01007027,1a1,1a,1
E01007028,1b1,1b,1
E01007029,1b2,1b,1
E01007030,7b1,7b,7
E01007031,1b1,1b,1
E01007032,1b2,1b,1
E01007033,2a2,2a,2
E01007034,1c1,1c,1
E01007035,2c2,2c,2
E01007036,1b1,1b,1
E01007037,1b1,1b,1
E01007038,2b2,2b,2
E01007039,1b1,1b,1
E01007040,2b1,2b,2
E01007041,1b2,1b,1
E01007042,7a2,7a,7
E01007043,1b2,1b,1
E01007044,1b2,1b,1
E01007045,1b2,1b,1
E01007046,1b1,1b,1
E01007047,7a2,7a,7
E01007048,7b1,7b,7
E01007049,2b2,2b,2
E01007050,1b2,1b,1
E01007051,7b1,7b,7
E01007052,7b2,7b,7
E01007053,7a2,7a,7
E01007054,6a3,6a,6
E01007055,7b1,7b,7
E01007056,2a3,2a,2
E01007057,6b2,6b,6
E01007058,5a1,5a,5
E01007059,1b1,1b,1
E01007060,7a2,7a,7
E01007061,7a2,7a,7
E01007062,5a1,5a,5
E01007063,1b1,1b,1
E01007064,2c2,2c,2
E01007065,1b1,1b,1
E01007066,1b1,1b,1
E01007067,1a2,1a,1
E01007068,1b2,1b,1
E01007069,2c2,2c,2
E01007070,1b2,1b,1
E01007071,2c1,2c,2
E01007072,2c2,2c,2
E01007073,1b2,1b,1
E01007074,7a2,7a,7
E01007075,1b1,1b,1
E01007076,1b1,1b,1
E01007077,1b1,1b,1
E01007078,1a2,1a,1
E01007079,1c1,1c,1
E01007080,2c1,2c,2
E01007081,2c2,2c,2
E01007082,1b1,1b,1
E01007083,2a2,2a,2
E01007084,1b2,1b,1
E01007085,7b1,7b,7
E01007086,7a1,7a,7
E01007087,7a2,7a,7
E01007088,7a2,7a,7
E01007089,7a2,7a,7
E01007090,7a2,7a,7
E01007091,7b2,7b,7
E01007092,7b2,7b,7
E01007095,1b2,1b,1
E01007096,1b1,1b,1
E01007097,1b2,1b,1
E01007098,1b1,1b,1
E01007099,2c1,2c,2
E01007100,1b2,1b,1
E01007101,1b2,1b,1
E01007102,6b2,6b,6
E01007103,2a3,2a,2
E01007104,2c2,2c,2
E01007105,2a3,2a,2
E01007106,2a1,2a,2
E01007107,1b1,1b,1
E01007108,1b1,1b,1
E01007109,2c2,2c,2
E01007110,1b1,1b,1
E01007111,1b1,1b,1
E01007112,2c2,2c,2
E01007113,1b1,1b,1
E01007114,7b1,7b,7
E01007115,2a3,2a,2
E01007116,1b1,1b,1
